source,published_at,provider,publisher_location,url,id,war_related,type_risk,negativity,risk_order,llm_confidence,IO_V1_1,IO_V1_2,IO_V1_3,IO_V1_4,IO_V1_5,IO_V1_6,IO_V1_7,IO_V1_8,IO_V1_9,IO_V1_10,IO_V1_11,IO_V1_12,IO_V1_13,IO_V1_14,IO_V1_15,IO_V1_16,IO_V1_17,IO_V1_18,IO_V1_19,IO_V1_20,IO_V1_21,IO_V1_22,IO_V1_23,IO_V1_24,IO_V1_25,IO_V1_26,IO_V1_27,IO_V1_28,IO_V1_29,IO_V1_30,IO_V1_31,IO_V1_32,IO_V1_33,IO_V1_34,IO_V1_35,IO_V1_36,IO_V1_37,IO_V1_38,IO_V1_39,IO_V1_40,IO_V1_41,IO_V1_42,IO_V1_43,IO_V1_44,IO_V1_45,IO_V1_46,IO_V1_47,IO_V1_48,IO_V1_49,IO_V1_50
gdelt,06/04/2026 17:45,spnfa.ir,Iran,https://spnfa.ir/20260406/%D8%AF%D9%84%DB%8C%D9%84-%D8%AA%D9%88%DB%8C%DB%8C%D8%AA-%D8%B9%D8%B5%D8%A8%D8%A7%D9%86%DB%8C-%D8%AA%D8%B1%D8%A7%D9%85%D9%BE-28935087.html,e1c35b4e772a02f2,1,Maritime,0.099,,1.0,0.0,0.0,0.05434366,0.0,0.06927133,0.0,0.0,0.0,0.0,0.0,0.0,0.19584992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254877,0.28345535,0.0,0.0,0.0,0.0,0.0
gdelt,06/04/2026 19:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/4/6/6447361,048dfa11e4d34040,1,Military,0.23,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,06/04/2026 19:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/4/6/6447357,1241d91cd6012b1d,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,06/04/2026 19:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/4/6/6447257,8b12f0dfbb49a3c0,1,Military,0,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,06/04/2026 19:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/4/6/6447280,7aedc3726b3c7c8b,1,Military,0,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,06/04/2026 20:30,kar-online.com,,https://kar-online.com/114254-2/,5b0a7eadd1fb40e9,1,Military,0.362,first_order,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87150371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12849629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,06/04/2026 20:30,sputnik.af,,https://sputnik.af/20260406/23526643.html,b1a6281feec65cf5,1,Military,0.377,,0.99,0.0,0.0,0.0,0.0,0.11282844,0.0,0.0,0.0,0.21938124,0.16350469,0.0,0.15180774,0.0,0.0,0.0,0.0,0.17237601,0.0,0.0,0.08208319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00969995,0.0,0.0,0.00870482,0.02962957,0.0,0.04998435,0.0,0.0,0.0
gdelt,06/04/2026 20:30,kar-online.com,,https://kar-online.com/114264/,aa9913dd60414aa3,1,Military,0.724,first_order,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46218066,0.0,0.0695558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18533174,0.11606026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13860578,0.0,0.0,0.0,0.0,0.0,0.02826577,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,06/04/2026 20:30,sputnik.af,,https://sputnik.af/20260406/23526439.html,80d33eee18930fea,1,Economic,0.112,first_order,0.97,0.0,0.0,0.0,0.0,0.10141338,0.0,0.0,0.0,0.18370253,0.0,0.0,0.0,0.35338886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20535625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02388063,0.0,0.0,0.0,0.07294603,0.0,0.05931232,0.0,0.0,0.0
gdelt,06/04/2026 20:30,kar-online.com,,https://kar-online.com/114260-2/,d1e67fb459af325c,1,Military,0.309,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17884249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07445703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734277,0.0,0.0,0.0,0.22007999,0.0,0.0,0.0,0.0,0.16994788,0.01080479,0.0,0.0,0.13822821,0.03300445,0.0,0.02683588,0.11045651,0.0,0.0
gdelt,06/04/2026 20:30,kar-online.com,,https://kar-online.com/author/m-keiwan/,31ceb78b2376de3e,1,Economic,0.274,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09968715,0.0,0.0,0.0,0.30450549,0.0,0.59580736,0.0,0.0,0.0
gdelt,06/04/2026 20:30,kar-online.com,,https://kar-online.com/114246/,45166241a9aa06cc,1,Military,0.196,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428625,0.0,0.0,0.0,0.0,0.0,0.2571375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,06/04/2026 21:15,news.gooya.com,,https://news.gooya.com/2026/04/post-108268.php,0013c806a4e1ba51,1,Military,0.225,first_order,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053023,0.0,0.0,0.0,0.30814147,0.0,0.0,0.0
gdelt,06/04/2026 21:45,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/4/5/6447177,b8487546ff612a12,1,Cyber,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,06/04/2026 22:00,bbc.com,UK,https://www.bbc.com/persian/articles/cd9vyewgx2zo,649dc60458dd2192,1,Military,0.162,first_order,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39506066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47947893,0.0,0.0,0.0,0.0253352,0.0,0.0,0.02273603,0.07738917,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108279.php,2f2487c4c6554472,1,Military,0.365,first_order,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36358307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63641693,0.0,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108282.php,60d0bda741f2a577,1,Military,0.114,first_order,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60169573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39830427,0.0,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108285.php,c51e7eb583ed09a5,1,Maritime,0.276,first_order,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54209364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28720887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706975,0.0,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108284.php,67abbb5cac2bfb8c,1,Military,0.372,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108288.php,17881499e257c955,1,Economic,0.097,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16838519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83161481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108289.php,2f6dc016cdd4e9d4,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108278.php,45d617ed2d2a65fb,1,Military,0.245,first_order,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108286.php,65a129ea6680f126,1,Military,0.149,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09606163,0.08593249,0.0,0.14571748,0.2513837,0.0,0.0,0.0,0.0,0.0,0.0,0.06151661,0.0,0.0,0.05176938,0.0,0.06873291,0.0,0.0,0.23888579,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108280.php,60d47eb79e834aa9,1,Cyber,0.114,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09730485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07663101,0.0,0.0,0.0,0.39134767,0.0,0.19032847,0.0,0.0,0.0
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108281.php,abdbff236a194747,1,Economic,0.165,,0.99,0.0,0.0,0.47486449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09572269,0.0,0.0,0.0,0.25049671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01218399,0.0,0.0,0.01093402,0.03721734,0.0,0.0,0.0,0.08273613,0.03584463
gdelt,07/04/2026 06:45,news.gooya.com,,https://news.gooya.com/2026/04/post-108290.php,beb881708ba08ad4,1,Military,0.523,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870064,0.0,0.0,0.0,0.0,0.6129936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 07:15,khaama.com,,https://www.khaama.com/persian/archives/167630,cc0c7361cd3b9011,1,Military,0,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 07:15,khaama.com,,https://www.khaama.com/persian/archives/167626,4f79b3bf47c922c4,1,Military,0,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,07/04/2026 09:45,kiyanonline.ir,Iran,https://kiyanonline.ir/%D9%87%D8%B4%D8%AF%D8%A7%D8%B1-%D8%AF%D8%B1%D8%A8%D8%A7%D8%B1%D9%87-%D8%AA%D9%87%D8%AF%DB%8C%D8%AF-%D8%AD%D9%85%D9%84%D9%87-%D8%A8%D9%87-%D8%B1%D8%A7%D9%87-%D8%A2%D9%87%D9%86/,e01f9766bfb9b9e3,1,Military,0.36,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20134381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22939561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36185513,0.0,0.0,0.0,0.0,0.20740546,0.0,0.0
gdelt,07/04/2026 11:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/4/6/6447487,3134aa77032e50bc,1,Military,0,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,07/04/2026 11:15,iranpressnews.com,,https://iranpressnews.com/source/245596.htm,09f71e3d219fd758,1,Military,0.344,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 11:15,iranpressnews.com,,https://iranpressnews.com/source/245595.htm,96b3859446650212,1,Military,0.181,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6509749
gdelt,07/04/2026 15:45,iranpressnews.com,,https://iranpressnews.com/source/245600.htm,4b939778db47518f,1,Military,0.312,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47235899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52764101
gdelt,07/04/2026 15:45,iranpressnews.com,,https://iranpressnews.com/source/245601.htm,4a6c4e6f754b1a5b,1,Military,0.271,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12462125,0.0,0.27868293,0.23580237,0.0,0.0,0.18750593,0.17338752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 15:45,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/4/7/6447578,88cbe8be546d3e93,1,Maritime,0.236,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,07/04/2026 15:45,iranpressnews.com,,https://iranpressnews.com/source/245599.htm,de94bbd555c645e7,1,Military,0.348,first_order,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 16:00,news.gooya.com,,https://news.gooya.com/2026/04/post-108294.php,df7a359cf795d51b,1,Diplomatic,0.158,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 16:00,news.gooya.com,,https://news.gooya.com/2026/04/post-108293.php,1b6fccb262e16049,1,Military,0.145,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15294468,0.0,0.0,0.0,0.46718654,0.0,0.37986878,0.0,0.0,0.0
gdelt,07/04/2026 16:00,news.gooya.com,,https://news.gooya.com/2026/04/post-108291.php,08eaaca53d7fc346,1,Military,0.232,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19741062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29016714,0.0,0.19662337,0.0,0.0,0.0,0.0,0.0,0.31579888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 17:45,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/4/7/6447545,c12ea88d60f47b27,1,Military,0,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,07/04/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/04/post-108299.php,7c8d0142ff422635,1,Military,0.143,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56303277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43696723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 18:30,afghanpaper.com,,http://www.afghanpaper.com/nbody.php?id=179124,abef3a33985e0059,1,Military,0.378,first_order,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06001601,0.0,0.07546849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14064409,0.0,0.0,0.0,0.0,0.0,0.15497924,0.0,0.0,0.0,0.09611114,0.17760281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23816427,0.05701395
gdelt,07/04/2026 19:45,radiofarda.com,US,https://www.radiofarda.com/a/explainer-can-iran-charge-fees-for-ships-to-transit-the-strait-of-hormuz/33726949.html,31da1be21086e635,1,Maritime,0.049,first_order,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15189954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23488686,0.0611,0.0,0.0,0.0,0.0,0.0,0.17484481,0.12706276,0.12452968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01328132,0.0,0.0,0.0,0.0,0.04449878,0.06789625
gdelt,07/04/2026 20:00,spnfa.ir,Iran,https://spnfa.ir/20260407/28943957.html,62292079a79c1980,1,Diplomatic,0.304,,0.95,0.0,0.0,0.0,0.0,0.0,0.33295744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19370889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18597546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24052185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04683636,0.0,0.0
gdelt,07/04/2026 20:15,sputnik.af,,https://sputnik.af/20260408/23537837.html,eb62b5fe01a847af,1,Diplomatic,0.117,,0.95,0.24105915,0.0,0.0,0.0,0.0,0.0,0.56745441,0.0,0.08273553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01177997,0.0,0.0,0.0609877,0.03598323,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 20:30,iranpressnews.com,,https://iranpressnews.com/source/245602.htm,022e85bd44456066,1,Military,0.098,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647963,0.11332189,0.0,0.0,0.63403781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08784399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,07/04/2026 21:30,kar-online.com,,https://kar-online.com/author/78/,19f78f6e2bd51648,1,Economic,0.273,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09968715,0.0,0.0,0.0,0.30450549,0.0,0.59580736,0.0,0.0,0.0
